dni_hashed,legajo_hashed,tipo_arma,marca_arma,nro_arma,estado_arma,observacion_arma,fecha_asignacion_arma,fecha_devolucion_arma,dependencia,region
2f976428df4138d2ddd0bbf38a6c5043be82f2b7667ffacec2c3fe501a66534c,4c46c302c241fe6bc5b0d2071319898010919f6e21c140019cbb4b968d4ef699,Escopeta,IWI,ARM-00742,Operativa,Sin observación,2024-08-30,,Departamental Nº 6 Las Termas,Las Termas
30b5b3eb3d18207ea4eed66037ca8ff8fd2945a605bc1f85c66e5924409b3bf4,5024dfb45abc25db7bf4c59492cedc78e9bfceb9a1da0d8cd3f1ebc4d9eb8577,Escopeta,Glock,ARM-00743,En mantenimiento,,2025-08-13,,Departamental Nº 2 Zona Centro (Capital),Capital
46f62ab13a613106e072a3e107961534c6025ab75b9ddcc57e32dfbf0fbda406,5230d98fd887d001f27a6c5ee1f3316c88417dc28156ecd32b2a4f4f2b60e43e,Pistola,IWI,ARM-00744,Operativa,Sin observación,2024-10-23,,Departamental Nº 2 Zona Centro (Capital),Capital
84d0782b0d6cbed291b2f5fc4023388e23f13c6eda880c7044f3a9e14a252cd4,3fc08fc26fca07528b99730bc10e7a9b8d14f5a149b690efbe9f2846421891a7,Pistola,Glock,ARM-00745,En mantenimiento,Requiere revisión anual,2025-03-24,,Departamental Nº 2 Zona Centro (Capital),Capital
b3207524f112a6932aba67662cb262ead2dbead0fc3b7a331e8b2ef793c2e442,c57ea52bbda1cf6444e43fa171d16e290c8eb9a2089fdd9387327fc74168f2e6,Pistola,Remington,ARM-00746,En mantenimiento,Desgaste en cañón,2023-12-30,,Departamental Nº 11 Monte Quemado,Monte Quemado
6bcad373b60535137574661f97485edc768f3c245cbaa14acb9f697638e7377c,b2cd8ba6c65323c34fb76530793ea105a42a5aa046ab2f5e57086bd5e29df6fb,Pistola,Glock,ARM-00747,Operativa,Requiere revisión anual,2024-06-26,,Departamental Nº 5 Zona Este (La Banda),La Banda
00d1250a19621b9dbd67a14cbd62766b930a8a5444deedfb4e3fb732b6796b55,903ab7d89b580fea5174b4f7b200569898426c53e5f3a68bd80d14664d07dcbc,Pistola,IWI,ARM-00748,Operativa,Sin observación,2025-04-29,,Departamental Nº 7 Frías,Frías
01f249c9a9486e0f11ab134afdf34689175feec6ce1c3ff972f1ef67c7638b5f,cd5f9b68f5c3babb0dd52fd5a5bb7d99553cee437d7b78c41f113a2d6b78a839,Escopeta,Remington,ARM-00749,Operativa,Sin observación,2024-08-27,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
fcdd5897e687f24b8819322e373091034edec21c022869f8329e5841ae5c6999,b8a1afde022c3951f64b1dd7aca4d4c5b1c341813ea69b5daf620a1bd180a269,Fusil,IWI,ARM-00750,En mantenimiento,,2024-10-18,,Departamental Nº 9 Loreto,Loreto
420940f1acf5f913df190f46c56b15c8be58273b257a1c35dc09a91578d1c797,404af350518b4ea33bca80d94f94b0b8f238472fc12ada65869ea7b287cb1698,Escopeta,Bersa,ARM-00751,Operativa,Sin observación,2023-12-13,,Departamental Nº 1 Zona Norte (Capital),Capital
2aa92098a2e305523b046020cee01c657141247b37f04123434062daeaea79be,4ed71244fbb6023c162b1bc0c4747ed80ac40f1592190f37356f7d0d977760a9,Pistola,Remington,ARM-00752,Operativa,Sin observación,2024-12-04,,Departamental Nº 6 Las Termas,Las Termas
009568edf6715960acf72f97db13a99632a1c4f22489490e7c98723c7f187ef0,4c5d09ce4a0dc87b3f4211c1fa58ff07fa591ba8c7fad306c2896c51fa2cbabf,Fusil,Bersa,ARM-00753,Operativa,Sin observación,2025-01-14,,Departamental Nº 13 Añatuya,Añatuya
20d514e0505d1eb781f90003953a8f3492e0e7853c7b9fb90d8ddd2d34d4a9c5,83ed65e7cbab8c2c95431e9b8bf7da6846620584b625385da6e95425ba7ada58,Escopeta,IWI,ARM-00754,Operativa,Sin observación,2025-06-04,,Departamental Nº 3 Zona Sur (Capital),Capital
aa9f165364818e60319ab0648d966a2f0e6cb8bc509a7eaaebc424b08daf4caa,42add5d9ca7a49c125257da33055a8369cd8cf0257e15ff1c32f3ac587077ad6,Escopeta,IWI,ARM-00755,Fuera de servicio,,2024-11-03,2025-05-22,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
970e59a48130f90dfb622867aa393b63145a1edce4751d3516edfce6fbdc3335,46a0ffcba71d53e90c79ddea7c1884f2159ab96b1e5191cc2ccf80ff5f16d3be,Pistola,IWI,ARM-00756,Operativa,Sin observación,2024-07-25,,Departamental Nº 1 Zona Norte (Capital),Capital
0cc5184130949ae0e77a60bd436eea189503e3fab26d7fba185013e223ad4382,199dcfaad323a875c1ba7078d765e01e0c0099b47480cc085ab59884e84749c6,Pistola,Bersa,ARM-00757,Operativa,,2025-01-05,,Departamental Nº 5 Zona Este (La Banda),La Banda
1002fb9a5bc8e2a48aa5df7a51586ddc76b3a92aef17a35baa1efe111235067c,c186403c6be96f06d870314d118ca13fb49835b27f1b1235c03947e98159d04f,Escopeta,Glock,ARM-00758,Fuera de servicio,,2025-01-02,2026-11-28,Departamental Nº 14 Pinto,Pinto
b4495a4914dd9feeb03f76aad8e2b64d2e6c47dd5d492df0000b59f25688cbc9,11729a85601aa0e582f1dab7c7ed78da665013c88fa3bd1af1eded7d70c52b52,Pistola,Bersa,ARM-00759,Fuera de servicio,Requiere revisión anual,2025-04-25,2027-06-29,Departamental Nº 5 Zona Este (La Banda),La Banda
71f1be1e1fa26d469e00c44088909fa9ab466b8ffeaad6c0b1729b2d36bbb10b,087ee86931db07cc4fa390ac0509f4a929d4183ebd2c32b5f35d0ac02af83bc8,Escopeta,Remington,ARM-00760,Operativa,Sin observación,2024-06-24,,Departamental Nº 16 Los Flores (Capital),Capital
3b768f04c4ddbb1d25b35ec5ba460cc06a1142d2731d2738ebe3f64148c4820e,75707d9848a4a3848e81e7a21b1906b3bc2990bb393db61e1126485035c58b3d,Pistola,Remington,ARM-00761,Operativa,Sin observación,2025-07-18,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
06f588bbdb8573fb3252e4440a250ff4e3da4e12d993d35391ad0244467e9936,e3084f5334c739197c3a80b366522f621644c44a7033fd9de2a713f4555ee348,Pistola,Glock,ARM-00762,Operativa,Sin observación,2024-08-12,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
3d81561c65c99a7e8d76cdcfe8d79a05774d951284af062573c19ff820b06e56,3988e5aa66e36edea956a140f9b521b37fa5a42ff3bd649e8e37deb8272b81e1,Pistola,Bersa,ARM-00763,Operativa,Sin observación,2024-07-09,,Departamental Nº 8 Fernández,Fernández
663b307eae2a894a4803951958fc799c06835e7aa5155bcb872f06216bfa5b65,620576b3c595a884436052d158a2f0cff8dd2571cf5385986c5905e0b34c3af8,Escopeta,Bersa,ARM-00764,Operativa,Sin observación,2024-11-29,,Departamental Nº 11 Monte Quemado,Monte Quemado
481b28bf6d7121d095353b506d496813cacb4da620d221777008e903512815d3,a2f25075a0236d541ee9bd493fb5eed7f2d3465d5e36e7183ca7fbd73b9116b0,Escopeta,IWI,ARM-00765,Operativa,Sin observación,2024-11-03,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
99d78bee1c8962e7a177cfbce4b98d5a2b3b1bc7528edd651c81dedb5e3dafd8,09b4e6a91a70a6c94a184a45f2e4da05c6970918a3db2bb0133a71af7b4f1347,Pistola,Bersa,ARM-00766,Operativa,Sin observación,2024-09-16,,Departamental Nº 16 Los Flores (Capital),Capital
f18229fd5bb3cae355dfa9cf088ea636e927cce0423d31ab5d5c2026d2ae88b4,2adeb9e315641f25ae74b242398f3a6f8aabcd8a7f3e7f2e7c1efd87aaa4ad67,Pistola,Remington,ARM-00767,En mantenimiento,,2024-05-17,,Departamental Nº 7 Frías,Frías
0e59854209a41430a3d512e0e0f39de632009232c24b3abb2b80d4771f926463,6f6e229ba3509f8c43f81cd2913461cbd8b8c1072cc57711968965362b4023a4,Fusil,Remington,ARM-00768,Operativa,,2024-06-19,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
d30b8c96c7e18fbad377566dce8cfda2a15e0320ec89ab0cb51fe808bd5005ea,37ff41d4f28e15ccf8351fcff0813e03de1ef19f579a8547f03f376618924704,Pistola,Bersa,ARM-00769,Operativa,Sin observación,2024-04-01,,Departamental Nº 16 Los Flores (Capital),Capital
539ab9e8caca356a074b31210c143a4f9ed97b316429571066b5bbe1bbd4fd0e,5e34a55529994c54100f20d7e621f50a122c635da215a1db6ef164c57f5dd565,Pistola,IWI,ARM-00770,Fuera de servicio,Desgaste en cañón,2025-06-12,2027-03-15,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
194352a5ba082469e7df74ee20e8d33c7dba4d631eb838409464e3ed81484e37,5f4c46c72f0bf044eebb4868f7fe4fa4f5e28ef849d8582c698df5bf2c4508d7,Fusil,Glock,ARM-00771,Operativa,Sin observación,2024-01-29,,Departamental Nº 6 Las Termas,Las Termas
28daa9fe06094cc29039ef8821528151c6a7edbd4d82732a069cdd7d04f9dee8,64d54ec32356d9db9b104e23da00515b2cd27c12c3f21bfd5ec8e8083d80fa5c,Escopeta,IWI,ARM-00772,Operativa,,2024-08-26,,Departamental Nº 9 Loreto,Loreto
492a3af7cb8d70b36e0dc2bf6a9591eb17eefa4063a58b27089456b8f38ab878,fa297fa2e3bda759a3c3853c9d773149ee0a54e59cb9611d81ff2207c843bdb3,Pistola,Bersa,ARM-00773,En mantenimiento,Desgaste en cañón,2024-09-09,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
4f4b2e5617121bbc8841530f1170682500d6ed53c554b45eeefa381026ce7d24,0a627e1a248e4d804380cf5f6899255f9a5c2fb5f4a0541b9c182382a483e9f2,Escopeta,Bersa,ARM-00774,Fuera de servicio,,2025-06-03,,Departamental Nº 9 Loreto,Loreto
9ec196d2d9e97999d96c7b516225b8aea7af6aaa79ef41be502057ec7002a438,0ae04198d2a3b50ce69400792f5c5959e800a4434894dc5457a3da6ad7d3e4db,Pistola,Glock,ARM-00775,Fuera de servicio,,2024-12-18,,Departamental Nº 6 Las Termas,Las Termas
3137fede580414080a865e2d8593021c9fa0bf1d03e3073a1ca2a3b58a30be76,805be836feffd33dea0d9ca4e7fab1835bc663fb393513138727bb46862110d8,Escopeta,Bersa,ARM-00776,Operativa,Sin observación,2025-05-12,,Departamental Nº 6 Las Termas,Las Termas
6674902e62405512963411348812ccf37b79c973388efa448cbc45378fa74b1e,6b7b234b39d847f168eee6674900c32f131c227b4753e0dd4504d73cbc368af6,Pistola,Glock,ARM-00777,Operativa,Sin observación,2025-08-14,,Departamental Nº 16 Los Flores (Capital),Capital
b85f54121e605f47c1eb71621afd31b753a42dcc86ba656e6808a39b4436c5b8,d629d28548ef0c5875f9c43895bf05a6cb00ebb01b9f20c17960ce598e432ae1,Pistola,Remington,ARM-00778,Operativa,Sin observación,2025-04-30,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
d56b14e2fd2b4cc14949a4491a6e4721312d7b71469f662340b8ddbcf56ba1bd,3df391a5f2a1fca56e8bcc96f6a55e4e2adea73d43ecf9395772db0d8162cfa7,Pistola,Remington,ARM-00779,En mantenimiento,Requiere revisión anual,2024-09-10,,Departamental Nº 3 Zona Sur (Capital),Capital
7ddd2637e235a02eb7b30c5300fb7356345a1aef6807277ce7d97a5e995c7545,eb230b616ac0b5c5e585ce1c0dc82d0c39c82e4c5d3a3e40a99f0fc21cedb2c5,Escopeta,Bersa,ARM-00780,En mantenimiento,,2024-10-09,,Departamental Nº 9 Loreto,Loreto
a9005de32deaf54583bec662a32e08cfd655baddc527347be65aa8f58bba3aaa,8c0508b6a8850054cc21637c5cf3d60bbfc8fb86c3b78cb76008aa9dae75ca76,Fusil,IWI,ARM-00781,En mantenimiento,,2024-10-04,2026-01-05,Departamental Nº 9 Loreto,Loreto
cb64c1066b636ef73a3f027889c2cdc293021f030c66debace3394a951cb9f0a,6a13a9ecaeac5f4405557db37a3b9a27d4179be4021c683a4aec58b77cb4797d,Pistola,Glock,ARM-00782,Operativa,Desgaste en cañón,2024-09-25,,Departamental Nº 12 Quimilí,Quimilí
e8d8fc96d5845f86ac37660be3b43a0c3887157cd74dbe6a1bce6a07d8ef9e29,8175a28f915815ff6deeeb53dbc0d0e086b0dc2b8989ce8b721254397060b756,Pistola,Remington,ARM-00783,Operativa,Sin observación,2024-11-20,,Departamental Nº 8 Fernández,Fernández
d88a7e761e53e06388e3075f78b46c5399a38371fc35c683d248e7a626dc1245,e99e3f0452f765dee9efb6628b1275e2595690f8eaa734bc7382809ea98d0c6f,Pistola,IWI,ARM-00784,Fuera de servicio,,2025-01-21,,Departamental Nº 6 Las Termas,Las Termas
9370efba9ea4103dd54ef1f63eaa8f2ebae1a412bd5b48889d981e5fc8e4c18b,03b379d87267c79d617d9dc5854f7809f12a5d654a2be5171be35361f7f05a30,Escopeta,IWI,ARM-00785,En mantenimiento,,2025-01-05,,Departamental Nº 7 Frías,Frías
2f6c1b340878a95f9ca0cc463405d221280cb4320e2a977c9e83ba30e1a50995,84b5950557ad07506960493ccacb73d86cca0c066a005ba0b8e6c55c233116b4,Escopeta,Glock,ARM-00786,En mantenimiento,,2024-09-02,2026-06-09,Departamental Nº 7 Frías,Frías
ad8eadbd221d7695e6f1295ba9bbc3de9d80cd36a24d88cb3863555f244a17d4,c028bf2e393125ec822be45af50fd56c439012b4e117d269b1e6480795fee4d9,Pistola,Bersa,ARM-00787,Operativa,Sin observación,2023-12-18,,Departamental Nº 7 Frías,Frías
173309a6f06b0d543d32a9b639c813cf694cda05f604036e32ad46825e97a497,d1d4e909c038bdd20adc772f705232c7fa58cf873ccb4d154a6be6b94fabdece,Escopeta,Remington,ARM-00788,Operativa,Requiere revisión anual,2024-09-28,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
39410bf8cca3eb2406db663b06a784d9c33aeb1b555dd6f785477e27a5081617,c28af60cdc630ea1aa11eddea9911b825a025cb5400116fea8332d2956a9621f,Pistola,Remington,ARM-00789,Operativa,Sin observación,2024-09-19,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
1c2f91f735aee3d3cabcee2f90696a880c5b65de7d0bbc099cbb3afa0880711a,02a99fbdc18f1e11564326429a8d95e35df1c8997c42bc5e257504ce77174a93,Pistola,Remington,ARM-00790,Operativa,Desgaste en cañón,2025-07-17,,Departamental Nº 14 Pinto,Pinto
b34577439b9f7febe46ea00c8cac83ce8060d9d645a0dfdc22db3d1408f69316,18ddf3a630eeef47af2c45d352c6810cb1658da8cab425cdeaf18f7d8f544164,Pistola,Bersa,ARM-00791,Operativa,,2024-07-03,,Departamental Nº 12 Quimilí,Quimilí
f340591185703befc5ba8304367ac41f2d5c5f7715085d70119b54349b38ffc1,d54f517d85d7a7ef19e59756979471bd5e7c2fd1eaf9da995fc24afc1c1179a3,Escopeta,Bersa,ARM-00792,Operativa,Sin observación,2024-10-07,,Departamental Nº 13 Añatuya,Añatuya
4d376469cd921c5e8555103e0f8b3cbbf3a77f9a920540f49624384fc1b305ad,46de20c98bcf94fe4aa4cd64b504b7d2c6ad8c84b56365f3b8c8ad4928f39d9c,Escopeta,Remington,ARM-00793,Operativa,Requiere revisión anual,2024-02-29,,Departamental Nº 6 Las Termas,Las Termas
bccbb62d25bdd7ac5d0a4b056d5e87716fbd07e70976243f5dc0095617c824bd,82b539f7285ed760d975f4cc723e7c6b3ff5c88605fce7c4d613e7b40a4fee8c,Pistola,Bersa,ARM-00794,Operativa,Requiere revisión anual,2024-11-21,,Departamental Nº 5 Zona Este (La Banda),La Banda
4a5a05599e6d674d429de26d108e7c3821af9bd11d538fbe07737cbba64a95b3,cb452f6d48ff75f90be17819f96a9948700b96d2087f6277c5cb8e7a975b7247,Pistola,Bersa,ARM-00795,Operativa,Requiere revisión anual,2025-06-14,,Departamental Nº 1 Zona Norte (Capital),Capital
3872e8880d61e38ab52635ee0ae87a086f3ffc0376a36f31466b61e004b0f62c,b7e1f6f424bb8e752857cff24998b828edb2f1fb3593a22c0c0fba703e90bac0,Pistola,Glock,ARM-00796,Operativa,Sin observación,2025-03-30,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
d0f6b20b22a87d6d9e0f68ef457fd0973e7cca62b3ea301d2efb24221b97bf77,2ce7dd05e117051f45e4040e44e7c308ab9a9d64c43f16c826730bed3654be79,Escopeta,IWI,ARM-00797,Operativa,,2025-09-23,,Departamental Nº 7 Frías,Frías
a02863e7bfbfe45ab761fdd4d052644b290dee4ba4eab6d86fd90c0a2140d0f6,feca9f31d32efb64b85d79e1a3af4e4908af16457ef4140f708a0c283ce067cc,Escopeta,Bersa,ARM-00798,Operativa,Sin observación,2024-07-28,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
ba53c94a8a8954dddc786ca5e3f217d45ac890940de9e5088acf2bc2ba4f8d5b,49fd6bd8ffa57d6ca38a095701cc158d6738eda615f4a320a82a87f6c2891d4e,Escopeta,Bersa,ARM-00799,Operativa,Desgaste en cañón,2025-06-28,,Departamental Nº 11 Monte Quemado,Monte Quemado
3570209f40148597c14b519cd92f294d611db68f033aeecbf7a81f8a84c6198e,05a69c5abafd324d72cbaa812140b7c88d811827c43a7e20b8a7a0b38393f4f4,Pistola,IWI,ARM-00800,En mantenimiento,Desgaste en cañón,2025-04-11,,Departamental Nº 14 Pinto,Pinto
e32acc1307e7ea4e27a01948965ebadcac8a72d95d979418e2acbe11ef2abeaa,19f9f0df2bdc5111bf508c47b7b0071fa206f998af78b3772f3b63f94e852b83,Escopeta,Bersa,ARM-00801,Operativa,Sin observación,2024-10-17,,Departamental Nº 13 Añatuya,Añatuya
f52a7d879d51f03b7c344e26b404aab1aedcfdcf5e1c28bc693412edf67fd6ff,069d0e76a659ab1dcf81baa981e64758d34a7fb8af8a791b4664020aec42e122,Pistola,Remington,ARM-00802,Operativa,Sin observación,2024-06-27,,Departamental Nº 6 Las Termas,Las Termas
3166cf0f6100188dc75c7424359dcc3c0c06ac6eb322a51c00b151c972cccf42,fb712be5d30ed92b5939db69effde538a476fd1b38f6544fe2c5f4dc153ad254,Fusil,Glock,ARM-00803,Operativa,Sin observación,2024-02-27,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
44a9437589fd38d871ce640305e63d96811bfe0adf2ab0d2b182b3712a2d4205,8306318877bb22f8f6e1ddbe36883f98c1f891ade0c99cd970de2e333a5dc51f,Pistola,Bersa,ARM-00804,Operativa,Sin observación,2024-05-28,,Departamental Nº 5 Zona Este (La Banda),La Banda
ab78392cdc9ce5705622bb87c20b3635c9221e089c64603b2734cbdec82b6c5b,336050d4d358d5913faca1658da3195d37beecb95599ccab7fc2b7fd56fbe198,Pistola,Remington,ARM-00805,Fuera de servicio,Desgaste en cañón,2025-04-28,,Departamental Nº 7 Frías,Frías
ec3d1827e3673c22f9919843e73a62bf4f9b4bf838eae334676d6c9854d47696,6038e1b67aff7e8d1a2e197a23668e33ef9a73ceac92fac5a4250d8f3b1b09bb,Pistola,Remington,ARM-00806,Operativa,Sin observación,2025-01-05,,Departamental Nº 16 Los Flores (Capital),Capital
b44444dcbb7cbd965438e308c1a67f5461436476a0b7262d18d879c3695c2594,be4154a196d9eed0c00e74f2e1b452cdecdfcca889ebe04870b2d067f7127183,Pistola,Bersa,ARM-00807,Operativa,Sin observación,2025-03-01,,Departamental Nº 2 Zona Centro (Capital),Capital
74016b21fb27fe46de1cdf1f0dd3d83ed1aef515be6e6521c147aad278029af8,5122a9fcb2ddfe7957d4695e345029f44d8a0483ef9264d7f4b887948cd85576,Escopeta,IWI,ARM-00808,En mantenimiento,Desgaste en cañón,2025-01-26,,Departamental Nº 11 Monte Quemado,Monte Quemado
c9111ceb77f69ab1305b7f59bdb418d0229858a9c8c52c4e217b8e390db9b1fc,eac28df8bb367ff94c7ca276f5c3d938d4a1bca6d7bc6337241168e78831e007,Fusil,Remington,ARM-00809,En mantenimiento,,2025-02-22,,Departamental Nº 2 Zona Centro (Capital),Capital
e670faad90e2d81d736008d75a0f78d8119af38f5d3379d3f84c9ecf066bfe17,4e0ee2409210733c30752f38ae292bfd80770b98002b602221e63d039f095e4f,Escopeta,IWI,ARM-00810,En mantenimiento,Requiere revisión anual,2024-09-16,,Departamental Nº 16 Los Flores (Capital),Capital
1e3be79695815e02d03701045f88fda171195c795da161db4a85a4fb50e0f244,fc023defa6f9638d5587a54e66c872d5a4ca487b38f3d19201dbccffb85b2e64,Pistola,Remington,ARM-00811,Operativa,Sin observación,2024-08-09,,Departamental Nº 11 Monte Quemado,Monte Quemado
55a235ff3860250f20db315125782181c3bb17b5772b91f7af00672f46ae4b51,d4abfad03b316b4c9f1fafd9aeaea3a1abf58b65c4350729a9a03c67cc39a2bd,Pistola,IWI,ARM-00812,En mantenimiento,,2024-10-12,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
e6439f9c3f76bc0bfecbeb427b7134483d6c632fecb85e484a13d50a39120006,9d0fdc6b624a156eb5e06112b4d941654de244bb962dddbf5cf1a722d2783935,Escopeta,Glock,ARM-00813,Operativa,Sin observación,2024-12-08,,Departamental Nº 3 Zona Sur (Capital),Capital
46d4dad2dc642b16fe4d5770b594e62f535accb741ab6ebd24b10fea7418dbee,873124cd09cc08aaa3e0ca5bcbd83aa6e20b0eedb33073a0871e5ff2402c3f12,Pistola,IWI,ARM-00814,Operativa,Sin observación,2025-04-07,,Departamental Nº 11 Monte Quemado,Monte Quemado
21ad2236a92e0880b1fb53ff3db1757060112464a36f552290d3235803c2084a,59e1f2df0193b146684c2b720eb9ff62d61398c9a2a905c3cfe6deb84f3d36aa,Fusil,IWI,ARM-00815,Operativa,Sin observación,2025-01-15,,Departamental Nº 11 Monte Quemado,Monte Quemado
e0ba6017a4fda899d1ca193b55dea05dde2b8fe2e2a28fa7c0a4e3ca5c6f6233,427500fcbc034603e6b259fa896826a96a1f58aa1dcc618b617b3302624a8e06,Escopeta,IWI,ARM-00816,Operativa,Requiere revisión anual,2025-04-22,,Departamental Nº 15 Ojo de Agua,Ojo de Agua
f0ea3d07f8d986610a786deaddebbeec411e79f8e9c9e6ec3d8e33f53177a970,7431a4cc6b08bcee6879c56728a96638b89f08361f2af16c556fcfdd559f241a,Pistola,Bersa,ARM-00817,En mantenimiento,Desgaste en cañón,2024-05-13,,Departamental Nº 7 Frías,Frías
a7252a4e3b062809fbde87bbf12a916c137dc6c0ca0bc9b860f494066f6219f8,acac1bffb2374a18e689c71d7fa6cf12868494aeeb54c955c37cb6d496644c9a,Pistola,Bersa,ARM-00818,Operativa,Sin observación,2024-09-06,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
457b0e6686c3fd0fb4944f2562269ab127a69ce525aa06c65bca5946edd3d686,7024daf7a0a2cdcc2b4d9e3b3ecab6badb66aaf24e35ea6d081a79447748855c,Pistola,Glock,ARM-00819,Operativa,Sin observación,2024-06-21,,Departamental Nº 6 Las Termas,Las Termas
96e870df06691ae9feb640270cde10cf400810cb77fe5815e3224bcbf505708b,72a032b8756f6d6d1dcfb24c3146f0cb6bddf7e366e6209876545746d77e1753,Pistola,Glock,ARM-00820,En mantenimiento,,2024-08-15,,Departamental Nº 5 Zona Este (La Banda),La Banda
7838c17f915fd4cfd9e2fdb8f3fab2a6da4bdbaa87b0955e472b811cd1948543,2abd0795b83513650f7abe38824c9d835b745da5cad3c0974c40687376182051,Escopeta,Bersa,ARM-00821,Operativa,Sin observación,2024-10-31,,Departamental Nº 4 Zona Oeste (La Banda),La Banda
324feea1c5089738eec4588aad76289baa5a0870b3428235db5b1836c3f25d79,9066d1c072a90e24a8d5009c33177f1e423311808a1bb752a9827ef0ec5620c6,Pistola,Bersa,ARM-00822,En mantenimiento,Desgaste en cañón,2024-04-23,,Departamental Nº 13 Añatuya,Añatuya
16b80149a2932d2fddd70b7e99d92d7c85c0d85f0d3e0b8fa632af0aca079e8b,0283d2654151518cb2b73058842a2af204b4466b16048ca4f171fe9cfd5549fc,Escopeta,Glock,ARM-00823,Operativa,,2025-05-20,,Departamental Nº 8 Fernández,Fernández
28ce41967ae1f45676c8cb05475c91f8bc11e888e7e05eb6767689e0edc8cc5f,80e0163ac264733e28eeb637a33861911905d49e3e5ba5627b4f203cb3a138c4,Pistola,Bersa,ARM-00824,Fuera de servicio,Desgaste en cañón,2024-09-10,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
49a9f192868c773d0719e2aada82a50d2257d6f8c4967ae4cb621c66fbc239c2,ed7db84db5101cd674717b81387e8d8dd3bf36bf89efe08ad62705e92c588613,Pistola,Remington,ARM-00825,Operativa,Sin observación,2024-07-10,,Departamental Nº 8 Fernández,Fernández
5375653c08dcec1867e66b5fa3d3dc083416edc30c188731926bb219fa9fc270,7e6ccd3c8c59944b519f2184ae4091a2359694fcbb5bebf735096a1236fc1665,Escopeta,IWI,ARM-00826,Fuera de servicio,,2025-01-11,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
d17c522dc3873cb18ae7ba0a975f1dc56effffdae03538a672aa7d71dbd2fe4c,2eac4c573e4ebf53f13a329d1d5e5a10d77bae8d3de68f769143e4989a459397,Fusil,IWI,ARM-00827,En mantenimiento,,2024-06-30,,Departamental Nº 6 Las Termas,Las Termas
8bead2f32e0c137be56762d5b596a3e6d5a241970a9e4710c28519dde922713d,58b4fbf44bcb2e76728d6220f63f018bc91e576bf31c77a7e6846a0055bb38da,Pistola,Remington,ARM-00828,Fuera de servicio,,2024-05-25,,Departamental Nº 12 Quimilí,Quimilí
747d5c44b10f7b712c857e9666787a71fb60eb9b63cb70b11b3c2de6c7f86d81,572e270f42093f7e6be3d2f23746c1d64c568751485a16fcceb3442729ab3d7a,Pistola,Glock,ARM-00829,Operativa,Sin observación,2025-01-04,,Departamental Nº 12 Quimilí,Quimilí
7695b7b42bd3bc6de9790b3560f6dc1a26518b7c45d71b3c59b697bba96173e6,68c286ddebee4e7418329a35d585b54694ada30dcec010e42da76a10c8276d3e,Pistola,Remington,ARM-00830,Operativa,Sin observación,2024-02-17,,Departamental Nº 1 Zona Norte (Capital),Capital
1d02b888e537f70c763756dffba0141419ba523bba2096943204dea4af03e55b,e23bed5aaa31c7de71ccea1ad299d3f8beb7f8785c56f4cec39a4aa9147f303d,Pistola,IWI,ARM-00831,Operativa,,2025-04-06,,Departamental Nº 5 Zona Este (La Banda),La Banda
35e6b3b651343d3a1aa5f3ef82892b6db4cee13d66666d2f8ce47fd0acbebdc6,7c7efa8731dbf18b598d30f2168371f5a2188e24773e57b3afe830a3a1297560,Escopeta,IWI,ARM-00832,Fuera de servicio,,2025-02-23,,Departamental Nº 3 Zona Sur (Capital),Capital
13d398fe60677f9265725df9b2eac34e877ceab76012849f73d0450c68c2afd4,9b81b41f75f756d5c3fc34d9b66b54bf870c5578e63771ea8ddcea5595f7471e,Pistola,Remington,ARM-00833,Operativa,Sin observación,2024-08-29,,Departamental Nº 13 Añatuya,Añatuya
0ca7361fff457960f2be80eec7294d25cfd5ac6494aafc513c0dffb0bdacce64,fea70f63cc244c1adb629980daaf2b38c44e75599d2094ec103290db7b618b81,Escopeta,IWI,ARM-00834,Fuera de servicio,Desgaste en cañón,2024-08-07,,Departamental Nº 13 Añatuya,Añatuya
ff271a12cb4789d9ef062d5ee744a5361ff31d44bce6eee899d37dbb2790d80f,828d167d7167d4bb0b03284cd8ac5ecd0f4df73f32010aa6078e0e0fb8adc702,Escopeta,IWI,ARM-00835,Operativa,,2025-02-25,,Departamental Nº 10 Nueva Esperanza,Nueva Esperanza
